0058-0752;0058;b;752;False;;58-752;58;Dział 752;Obrona narodowa;13;0;0;10;0;0;0;0;10
0058-0752-0012;0058-0752;c;75212;True;;58-752-12;58-752;Rozdział 75212;Pozostałe wydatki obronne;14;0;0;10;0;0;0;0;10
0059;;a;59;False;;59;;Część 59;AGENCJA WYWIADU;1;0;4799;128047;22880;0;0;0;155726
0059-0754;0059;b;754;False;;59-754;59;Dział 754;Bezpieczeństwo  publiczne i ochrona przeciwpożarowa;2;0;4799;128047;22880;0;0;0;155726
0059-0754-0019;0059-0754;c;75419;True;;59-754-19;59-754;Rozdział 75419;Agencja Wywiadu;3;0;4799;128047;22880;0;0;0;155726
0060;;a;60;False;;60;;Część 60;WYŻSZY URZĄD GÓRNICZY;1;0;43;51811;900;0;0;0;52754
0060-0750;0060;b;750;False;;60-750;60;Dział 750;Administracja publiczna;2;0;43;51811;900;0;0;0;52754
0060-0750-0001;0060-0750;c;75001;True;;60-750-01;60-750;Rozdział 75001;Urzędy naczelnych i centralnych organów administracji rządowej;3;0;43;19219;900;0;0;0;20162
0060-0750-0007;0060-0750;c;75007;True;;60-750-07;60-750;Rozdział 75007;Jednostki terenowe podległe naczelnym i centralnym organom administracji rządowej;4;0;0;32578;0;0;0;0;32578
0060-0750-0076;0060-0750;c;75076;True;;60-750-76;60-750;Rozdział 75076;Przygotowanie i sprawowanie przewodnictwa w Radzie Unii Europejskiej;5;0;0;14;0;0;0;0;14
0061;;a;61;False;;61;;Część 61;URZĄD PATENTOWY RZECZYPOSPOLITEJ POLSKIEJ;1;0;100;46684;300;0;0;0;47084
0061-0750;0061;b;750;False;;61-750;61;Dział 750;Administracja publiczna;2;0;100;46683;300;0;0;0;47083
0061-0750-0001;0061-0750;c;75001;True;;61-750-01;61-750;Rozdział 75001;Urzędy naczelnych i centralnych organów administracji rządowej;3;0;100;46255;300;0;0;0;46655
0061-0750-0076;0061-0750;c;75076;True;;61-750-76;61-750;Rozdział 75076;Przygotowanie i sprawowanie przewodnictwa w Radzie Unii Europejskiej;4;0;0;428;0;0;0;0;428
0061-0752;0061;b;752;False;;61-752;61;Dział 752;Obrona narodowa;5;0;0;1;0;0;0;0;1
0061-0752-0012;0061-0752;c;75212;True;;61-752-12;61-752;Rozdział 75212;Pozostałe wydatki obronne;6;0;0;1;0;0;0;0;1
0062;;a;62;False;;62;;Część 62;RYBOŁÓWSTWO;1;5650;189;24573;3436;0;0;143254;177102
0062-0050;0062;b;50;False;;62-050;62;Dział 050;Rybołówstwo i rybactwo;2;5650;180;17295;416;0;0;127910;151451
0062-0050-0004;0062-0050;c;5004;True;;62-050-04;62-050;Rozdział 05004;Inspektoraty rybołówstwa morskiego;3;0;170;11015;416;0;0;1375;12976
0062-0050-0006;0062-0050;c;5006;True;;62-050-06;62-050;Rozdział 05006;Zarybianie polskich obszarów morskich;4;0;0;4864;0;0;0;0;4864
0062-0050-0011;0062-0050;c;5011;True;;62-050-11;62-050;Rozdział 05011;Program Operacyjny Zrównoważony rozwój sektora rybołówstwa i nadbrzeżnych obszarów rybackich 2007-2013;5;0;0;0;0;0;0;126535;126535
0062-0050-0095;0062-0050;c;5095;True;;62-050-95;62-050;Rozdział 05095;Pozostała działalność;6;5650;10;1416;0;0;0;0;7076
0062-0750;0062;b;750;False;;62-750;62;Dział 750;Administracja publiczna;7;0;9;7273;3020;0;0;15344;25646
0062-0750-0001;0062-0750;c;75001;True;;62-750-01;62-750;Rozdział 75001;Urzędy naczelnych i centralnych organów administracji rządowej;8;0;9;7020;3020;0;0;15344;25393
0062-0750-0076;0062-0750;c;75076;True;;62-750-76;62-750;Rozdział 75076;Przygotowanie i sprawowanie przewodnictwa w Radzie Unii Europejskiej;9;0;0;253;0;0;0;0;253
0062-0752;0062;b;752;False;;62-752;62;Dział 752;Obrona narodowa;10;0;0;5;0;0;0;0;5
0062-0752-0012;0062-0752;c;75212;True;;62-752-12;62-752;Rozdział 75212;Pozostałe wydatki obronne;11;0;0;5;0;0;0;0;5
0063;;a;63;False;;63;;Część 63;RODZINA;1;8100;6;5141;0;0;0;0;13247
0063-0750;0063;b;750;False;;63-750;63;Dział 750;Administracja publiczna;2;300;6;5141;0;0;0;0;5447
0063-0750-0001;0063-0750;c;75001;True;;63-750-01;63-750;Rozdział 75001;Urzędy naczelnych i centralnych organów administracji rządowej;3;0;6;4525;0;0;0;0;4531
0063-0750-0076;0063-0750;c;75076;True;;63-750-76;63-750;Rozdział 75076;Przygotowanie i sprawowanie przewodnictwa w Radzie Unii Europejskiej;4;0;0;366;0;0;0;0;366
0063-0750-0095;0063-0750;c;75095;True;;63-750-95;63-750;Rozdział 75095;Pozostała działalność;5;300;0;250;0;0;0;0;550
0063-0852;0063;b;852;False;;63-852;63;Dział 852;Pomoc społeczna;6;7800;0;0;0;0;0;0;7800
0063-0852-0095;0063-0852;c;85295;True;;63-852-95;63-852;Rozdział 85295;Pozostała działalność;7;7800;0;0;0;0;0;0;7800
0064;;a;64;False;;64;;Część 64;GŁÓWNY URZĄD MIAR;1;0;324;122999;3308;0;0;0;126631
0064-0750;0064;b;750;False;;64-750;64;Dział 750;Administracja publiczna;2;0;324;122997;3308;0;0;0;126629
0064-0750-0001;0064-0750;c;75001;True;;64-750-01;64-750;Rozdział 75001;Urzędy naczelnych i centralnych organów administracji rządowej;3;0;62;32552;1559;0;0;0;34173
0064-0750-0007;0064-0750;c;75007;True;;64-750-07;64-750;Rozdział 75007;Jednostki terenowe podległe naczelnym i centralnym organom administracji rządowej;4;0;262;90445;1749;0;0;0;92456
0064-0752;0064;b;752;False;;64-752;64;Dział 752;Obrona narodowa;5;0;0;2;0;0;0;0;2
0064-0752-0012;0064-0752;c;75212;True;;64-752-12;64-752;Rozdział 75212;Pozostałe wydatki obronne;6;0;0;2;0;0;0;0;2
0065;;a;65;False;;65;;Część 65;POLSKI KOMITET NORMALIZACYJNY;1;0;34;28178;5312;0;0;0;33524
0065-0750;0065;b;750;False;;65-750;65;Dział 750;Administracja publiczna;2;0;34;28174;5312;0;0;0;33520
0065-0750-0002;0065-0750;c;75002;True;;65-750-02;65-750;Rozdział 75002;Polski Komitet Normalizacyjny;3;0;34;28174;5312;0;0;0;33520
0065-0752;0065;b;752;False;;65-752;65;Dział 752;Obrona narodowa;4;0;0;4;0;0;0;0;4
0065-0752-0012;0065-0752;c;75212;True;;65-752-12;65-752;Rozdział 75212;Pozostałe wydatki obronne;5;0;0;4;0;0;0;0;4
0066;;a;66;False;;66;;Część 66;RZECZNIK PRAW PACJENTA;1;0;2;6439;150;0;0;0;6591
0066-0750;0066;b;750;False;;66-750;66;Dział 750;Administracja publiczna;2;0;2;6439;150;0;0;0;6591
0066-0750-0001;0066-0750;c;75001;True;;66-750-01;66-750;Rozdział 75001;Urzędy naczelnych i centralnych organów administracji rządowej;3;0;2;6439;150;0;0;0;6591
0067;;a;67;False;;67;;Część 67;POLSKA AKADEMIA NAUK;1;79924;0;0;186;0;0;0;80110
0067-0730;0067;b;730;False;;67-730;67;Dział 730;Nauka;2;79924;0;0;186;0;0;0;80110
0067-0730-0010;0067-0730;c;73010;True;;67-730-10;67-730;Rozdział 73010;Działalność organów i korporacji uczonych Polskiej Akademii Nauk;3;13020;0;0;0;0;0;0;13020
0067-0730-0011;0067-0730;c;73011;True;;67-730-11;67-730;Rozdział 73011;Działalność pomocniczych jednostek naukowych i innych jednostek organizacyjnych  Polskiej Akademii Nauk;4;45773;0;0;50;0;0;0;45823
0067-0730-0095;0067-0730;c;73095;True;;67-730-95;67-730;Rozdział 73095;Pozostała działalność;5;21131;0;0;136;0;0;0;21267
0068;;a;68;False;;68;;Część 68;PAŃSTWOWA AGENCJA ATOMISTYKI;1;8129;390;91774;404;0;0;0;100697
0068-0150;0068;b;150;False;;68-150;68;Dział 150;Przetwórstwo przemysłowe;2;8129;335;3;224;0;0;0;8691
0068-0150-0004;0068-0150;c;15004;True;;68-150-04;68-150;Rozdział 15004;Zadania w zakresie bezpiecznego wykorzystania energii atomowej;3;8129;0;0;224;0;0;0;8353
0068-0150-0095;0068-0150;c;15095;True;;68-150-95;68-150;Rozdział 15095;Pozostała działalność;4;0;335;3;0;0;0;0;338
0068-0750;0068;b;750;False;;68-750;68;Dział 750;Administracja publiczna;5;0;55;91766;180;0;0;0;92001
0068-0750-0001;0068-0750;c;75001;True;;68-750-01;68-750;Rozdział 75001;Urzędy naczelnych i centralnych organów administracji rządowej;6;0;55;91460;180;0;0;0;91695
0068-0750-0076;0068-0750;c;75076;True;;68-750-76;68-750;Rozdział 75076;Przygotowanie i sprawowanie przewodnictwa w Radzie Unii Europejskiej;7;0;0;106;0;0;0;0;106
0068-0750-0095;0068-0750;c;75095;True;;68-750-95;68-750;Rozdział 75095;Pozostała działalność;8;0;0;200;0;0;0;0;200
0068-0752;0068;b;752;False;;68-752;68;Dział 752;Obrona narodowa;9;0;0;5;0;0;0;0;5
0068-0752-0012;0068-0752;c;75212;True;;68-752-12;68-752;Rozdział 75212;Pozostałe wydatki obronne;10;0;0;5;0;0;0;0;5
0070;;a;70;False;;70;;Część 70;KOMISJA NADZORU FINANSOWEGO;1;0;30;184944;17700;0;0;470;203144
0070-0758;0070;b;758;False;;70-758;70;Dział 758;Różne rozliczenia;2;0;30;184944;17700;0;0;470;203144
0070-0758-0021;0070-0758;c;75821;True;;70-758-21;70-758;Rozdział 75821;Komisja Nadzoru Finansowego;3;0;30;184944;17700;0;0;470;203144
0071;;a;71;False;;71;;Część 71;URZĄD TRANSPORTU  KOLEJOWEGO;1;0;30;17632;346;0;0;0;18008
0071-0750;0071;b;750;False;;71-750;71;Dział 750;Administracja publiczna;2;0;30;17632;346;0;0;0;18008
0071-0750-0001;0071-0750;c;75001;True;;71-750-01;71-750;Rozdział 75001;Urzędy naczelnych i centralnych organów administracji rządowej;3;0;30;17632;346;0;0;0;18008
0072;;a;72;False;;72;;Część 72;KASA ROLNICZEGO UBEZPIECZENIA  SPOŁECZNEGO;1;15137384;652157;22119;0;0;0;0;15811660
0072-0752;0072;b;752;False;;72-752;72;Dział 752;Obrona narodowa;2;0;0;10;0;0;0;0;10
0072-0752-0012;0072-0752;c;75212;True;;72-752-12;72-752;Rozdział 75212;Pozostałe wydatki obronne;3;0;0;10;0;0;0;0;10
0072-0753;0072;b;753;False;;72-753;72;Dział 753;Obowiązkowe ubezpieczenia społeczne;4;15137384;652097;0;0;0;0;0;15789481
0072-0753-0005;0072-0753;c;75305;True;;72-753-05;72-753;Rozdział 75305;Fundusz Emerytalno-Rentowy;5;15120037;0;0;0;0;0;0;15120037
0072-0753-0006;0072-0753;c;75306;True;;72-753-06;72-753;Rozdział 75306;Fundusz Prewencji i Rehabilitacji;6;1000;0;0;0;0;0;0;1000
0072-0753-0013;0072-0753;c;75313;True;;72-753-13;72-753;Rozdział 75313;Świadczenia finansowane z budżetu państwa zlecone do wypłaty Zakładowi Ubezpieczeń Społecznych i Kasie Rolniczego Ubezpieczenia Społecznego;7;16347;652097;0;0;0;0;0;668444
0072-0851;0072;b;851;False;;72-851;72;Dział 851;Ochrona zdrowia;8;0;0;22109;0;0;0;0;22109
0072-0851-0056;0072-0851;c;85156;True;;72-851-56;72-851;Rozdział 85156;Składki na ubezpieczenie zdrowotne oraz świadczenia dla osób nieobjętych obowiązkiem ubezpieczenia zdrowotnego;9;0;0;22109;0;0;0;0;22109
0072-0853;0072;b;853;False;;72-853;72;Dział 853;Pozostałe zadania w zakresie polityki społecznej;10;0;60;0;0;0;0;0;60
0072-0853-0035;0072-0853;c;85335;True;;72-853-35;72-853;Rozdział 85335;Refundacja ulg dla inwalidów wojennych i wojskowych z tytułu ubezpieczenia OC i AC;11;0;60;0;0;0;0;0;60
0073;;a;73;False;;73;;Część 73;ZAKŁAD UBEZPIECZEŃ  SPOŁECZNYCH;1;37210598;5359003;2007486;0;0;0;0;44577087
0073-0753;0073;b;753;False;;73-753;73;Dział 753;Obowiązkowe ubezpieczenia społeczne;2;37161745;3507851;1741262;0;0;0;0;42410858
0073-0753-0003;0073-0753;c;75303;True;;73-753-03;73-753;Rozdział 75303;Fundusz Ubezpieczeń Społecznych;3;37134406;0;0;0;0;0;0;37134406
0073-0753-0009;0073-0753;c;75309;True;;73-753-09;73-753;Rozdział 75309;Składki na ubezpieczenia społeczne;4;0;0;1741206;0;0;0;0;1741206
0073-0753-0013;0073-0753;c;75313;True;;73-753-13;73-753;Rozdział 75313;Świadczenia finansowane z budżetu państwa zlecone do wypłaty Zakładowi Ubezpieczeń Społecznych i Kasie Rolniczego Ubezpieczenia Społecznego;5;27339;3507232;53;0;0;0;0;3534624
0073-0753-0095;0073-0753;c;75395;True;;73-753-95;73-753;Rozdział 75395;Pozostała działalność;6;0;619;3;0;0;0;0;622
0073-0851;0073;b;851;False;;73-851;73;Dział 851;Ochrona zdrowia;7;0;0;266192;0;0;0;0;266192
0073-0851-0056;0073-0851;c;85156;True;;73-851-56;73-851;Rozdział 85156;Składki na ubezpieczenie zdrowotne oraz świadczenia dla osób nieobjętych obowiązkiem ubezpieczenia zdrowotnego;8;0;0;266192;0;0;0;0;266192
0073-0853;0073;b;853;False;;73-853;73;Dział 853;Pozostałe zadania w zakresie polityki społecznej;9;48853;1851152;32;0;0;0;0;1900037
0073-0853-0035;0073-0853;c;85335;True;;73-853-35;73-853;Rozdział 85335;Refundacja ulg dla inwalidów wojennych i wojskowych z tytułu ubezpieczenia OC i AC;10;0;651;0;0;0;0;0;651
0073-0853-0047;0073-0853;c;85347;True;;73-853-47;73-853;Rozdział 85347;Renta socjalna;11;48853;1850501;32;0;0;0;0;1899386
0074;;a;74;False;;74;;Część 74;PROKURATORIA  GENERALNA SKARBU PAŃSTWA;1;0;5;40354;245;0;0;0;40604
0074-0750;0074;b;750;False;;74-750;74;Dział 750;Administracja publiczna;2;0;5;40350;245;0;0;0;40600
0074-0750-0003;0074-0750;c;75003;True;;74-750-03;74-750;Rozdział 75003;Prokuratoria Generalna Skarbu Państwa;3;0;5;40350;245;0;0;0;40600
0074-0752;0074;b;752;False;;74-752;74;Dział 752;Obrona narodowa;4;0;0;4;0;0;0;0;4
0074-0752-0012;0074-0752;c;75212;True;;74-752-12;74-752;Rozdział 75212;Pozostałe wydatki obronne;5;0;0;4;0;0;0;0;4
0075;;a;75;False;;75;;Część 75;RZĄDOWE CENTRUM LEGISLACJI;1;0;4;22709;2000;0;0;31;24744
0075-0750;0075;b;750;False;;75-750;75;Dział 750;Administracja publiczna;2;0;4;22709;2000;0;0;31;24744
0075-0750-0006;0075-0750;c;75006;True;;75-750-06;75-750;Rozdział 75006;Rządowe Centrum Legislacji;3;0;4;22709;2000;0;0;31;24744
0076;;a;76;False;;76;;Część 76;URZĄD KOMUNIKACJI  ELEKTRONICZNEJ;1;0;130;79745;6204;0;0;2475;88554
0076-0600;0076;b;600;False;;76-600;76;Dział 600;Transport i łączność;2;0;130;79544;6204;0;0;2475;88353
0076-0600-0047;0076-0600;c;60047;True;;76-600-47;76-600;Rozdział 60047;Urząd Komunikacji Elektronicznej;3;0;130;79544;6204;0;0;2475;88353
0076-0750;0076;b;750;False;;76-750;76;Dział 750;Administracja publiczna;4;0;0;133;0;0;0;0;133
0076-0750-0076;0076-0750;c;75076;True;;76-750-76;76-750;Rozdział 75076;Przygotowanie i sprawowanie przewodnictwa w Radzie Unii Europejskiej;5;0;0;133;0;0;0;0;133
0076-0752;0076;b;752;False;;76-752;76;Dział 752;Obrona narodowa;6;0;0;68;0;0;0;0;68
0076-0752-0012;0076-0752;c;75212;True;;76-752-12;76-752;Rozdział 75212;Pozostałe wydatki obronne;7;0;0;68;0;0;0;0;68
0078;;a;78;False;;78;;Część 78;OBSŁUGA ZADŁUśENIA ZAGRANICZNEGO;1;0;0;0;0;8812800;0;0;8812800
0078-0757;0078;b;757;False;;78-757;78;Dział 757;Obsługa długu publicznego;2;0;0;0;0;8812800;0;0;8812800
0078-0757-0001;0078-0757;c;75701;True;;78-757-01;78-757;Rozdział 75701;Obsługa zadłużenia zagranicznego,  należności i innych operacji;3;0;0;0;0;8779284;0;0;8779284
0078-0757-0004;0078-0757;c;75704;True;;78-757-04;78-757;Rozdział 75704;Rozliczenia z tytułu poręczeń i gwarancji udzielonych przez Skarb Państwa lub jednostkę samorządu terytorialnego;4;0;0;0;0;33516;0;0;33516
0079;;a;79;False;;79;;Część 79;OBSŁUGA DŁUGU KRAJOWEGO;1;0;0;0;0;29621700;0;0;29621700
0079-0757;0079;b;757;False;;79-757;79;Dział 757;Obsługa długu publicznego;2;0;0;0;0;29621700;0;0;29621700
0079-0757-0003;0079-0757;c;75703;True;;79-757-03;79-757;Rozdział 75703;Obsługa skarbowych papierów wartościowych oraz innych instrumentów finansowych na rynku krajowym;3;0;0;0;0;28825700;0;0;28825700
0079-0757-0004;0079-0757;c;75704;True;;79-757-04;79-757;Rozdział 75704;Rozliczenia z tytułu poręczeń i gwarancji udzielonych przez Skarb Państwa lub jednostkę samorządu terytorialnego;4;0;0;0;0;796000;0;0;796000
0080;;a;80;False;;80;;Część 80;REGIONALNE IZBY OBRACHUNKOWE;1;0;59;100808;1829;0;0;55;102751
0080-0750;0080;b;750;False;;80-750;80;Dział 750;Administracja publiczna;2;0;59;100808;1829;0;0;55;102751
0080-0750-0015;0080-0750;c;75015;True;;80-750-15;80-750;Rozdział 75015;Regionalne izby obrachunkowe;3;0;59;100808;1829;0;0;55;102751
0081;;a;81;False;;81;;Część 81;REZERWA OGÓLNA;1;0;0;95000;0;0;0;0;95000
0081-0758;0081;b;758;False;;81-758;81;Dział 758;Różne rozliczenia;2;0;0;95000;0;0;0;0;95000
0081-0758-0017;0081-0758;c;75817;True;;81-758-17;81-758;Rozdział 75817;Ogólna rezerwa budżetowa Rady Ministrów;3;0;0;95000;0;0;0;0;95000
0082;;a;82;False;;82;;Część 82;SUBWENCJE OGÓLNE DLA JEDNOSTEK SAMORZĄDU TERYTORIALNEGO;1;48357658;0;0;0;0;0;0;48357658
0082-0758;0082;b;758;False;;82-758;82;Dział 758;Różne rozliczenia;2;48357658;0;0;0;0;0;0;48357658
0082-0758-0001;0082-0758;c;75801;True;;82-758-01;82-758;Rozdział 75801;Część oświatowa subwencji ogólnej dla jednostek samorządu terytorialnego;3;36924829;0;0;0;0;0;0;36924829
0082-0758-0002;0082-0758;c;75802;True;;82-758-02;82-758;Rozdział 75802;Uzupełnienie subwencji ogólnej dla jednostek samorządu terytorialnego;4;335999;0;0;0;0;0;0;335999
0082-0758-0003;0082-0758;c;75803;True;;82-758-03;82-758;Rozdział 75803;Część wyrównawcza subwencji ogólnej dla powiatów;5;1583843;0;0;0;0;0;0;1583843
0082-0758-0004;0082-0758;c;75804;True;;82-758-04;82-758;Rozdział 75804;Część wyrównawcza subwencji ogólnej dla województw;6;1112103;0;0;0;0;0;0;1112103
0082-0758-0005;0082-0758;c;75805;True;;82-758-05;82-758;Rozdział 75805;Część rekompensująca  subwencji ogólnej dla gmin ;7;25000;0;0;0;0;0;0;25000
0082-0758-0007;0082-0758;c;75807;True;;82-758-07;82-758;Rozdział 75807;Część wyrównawcza subwencji ogólnej dla gmin;8;5991329;0;0;0;0;0;0;5991329
0082-0758-0031;0082-0758;c;75831;True;;82-758-31;82-758;Rozdział 75831;Część równoważąca subwencji ogólnej dla gmin;9;619427;0;0;0;0;0;0;619427
0082-0758-0032;0082-0758;c;75832;True;;82-758-32;82-758;Rozdział 75832;Część równoważąca subwencji ogólnej dla powiatów;10;1137235;0;0;0;0;0;0;1137235
0082-0758-0033;0082-0758;c;75833;True;;82-758-33;82-758;Rozdział 75833;Część regionalna subwencji ogólnej dla województw;11;627893;0;0;0;0;0;0;627893
0083;;a;83;False;;83;;Część 83;REZERWY CELOWE (ogółem);1;3408564;11000;4025369;2472399;0;0;7907757;17825089
0083-0758;0083;b;758;False;;83-758;83;Dział 758;Różne rozliczenia;2;3408564;11000;4025369;2472399;0;0;7907757;17825089
0083-0758-0018;0083-0758;c;75818;False;;83-758-18;83-758;Rozdział 75818;Rezerwy ogólne i celowe (ogółem);3;3408564;11000;4025369;2472399;0;0;7907757;17825089
0083-0758-0018-0001;0083-0758-0018;d;1;True;;83-758-18-001;83-758-18;Podrozdział 1;Przeciwdziałanie i usuwanie skutków klęsk żywiołowych;4;0;0;1074627;348000;0;0;0;1422627
0083-0758-0018-0002;0083-0758-0018;d;2;True;;83-758-18-002;83-758-18;Podrozdział 2;Infrastruktura drogowa i portowa;5;0;0;0;98000;0;0;0;98000
0083-0758-0018-0003;0083-0758-0018;d;3;True;;83-758-18-003;83-758-18;Podrozdział 3;Program poakcesyjnego wsparcia obszarów wiejskich;6;0;0;50390;0;0;0;0;50390
0083-0758-0018-0004;0083-0758-0018;d;4;True;;83-758-18-004;83-758-18;Podrozdział 4;Dopłaty do paliwa rolniczego;7;720000;0;0;0;0;0;0;720000
0083-0758-0018-0005;0083-0758-0018;d;5;True;;83-758-18-005;83-758-18;Podrozdział 5;Współfinansowanie projektów z udziałem środków europejskich, finansowanie projektów z udziałem środków otrzymywanych od państw członkowskich Europejskiego Porozumienia o Wolnym Handlu (EFTA), projektów z udziałem innych środków pochodzących z budżetu UE nie ujętych w budżecie środków europejskich, finansowanie projektów pomocy technicznej, finansowanie Wspólnej Polityki Rolnej, a także na pokrycie potrzeb wynikających z różnic kursowych przy realizacji programów finansowanuch z UE;8;0;0;0;0;0;0;7872305;7872305
0083-0758-0018-0006;0083-0758-0018;d;6;True;;83-758-18-006;83-758-18;Podrozdział 6;Budowa i funkcjonowanie systemu powiadamiania ratunkowego na terenie kraju;9;0;0;30000;39100;0;0;0;69100
0083-0758-0018-0007;0083-0758-0018;d;7;True;;83-758-18-007;83-758-18;Podrozdział 7;Dofinansowanie kosztów podniesienia jakości oświaty;10;0;0;11888;0;0;0;0;11888
0083-0758-0018-0008;0083-0758-0018;d;8;True;;83-758-18-008;83-758-18;Podrozdział 8;Stypendia Prezesa Rady Ministrów dla uczniów szczególnie uzdolnionych;11;0;11000;0;0;0;0;0;11000
0083-0758-0018-0009;0083-0758-0018;d;9;True;;83-758-18-009;83-758-18;Podrozdział 9;Zwalczanie chorób zakaźnych zwierząt, badania monitoringowe pozostałości chemicznych i biologicznych w tkankach zwierząt, produktach pochodzenia zwierzęcego i paszach, finansowanie zadań zleconych przez Komisję Europejską oraz dofinansowanie kosztów realizacji zadań Inspekcji Weterynaryjnej;12;0;0;257100;0;0;0;0;257100
0083-0758-0018-0010;0083-0758-0018;d;10;True;;83-758-18-010;83-758-18;Podrozdział 10;Pomoc dla repatriantów;13;9066;0;0;0;0;0;0;9066
0083-0758-0018-0011;0083-0758-0018;d;11;True;;83-758-18-011;83-758-18;Podrozdział 11;Pomoc dla społeczności romskiej;14;10000;0;0;0;0;0;0;10000
0083-0758-0018-0012;0083-0758-0018;d;12;True;;83-758-18-012;83-758-18;Podrozdział 12;Pomoc dla cudzoziemców, którzy uzyskali status uchodźcy lub ochronę uzupełniającą na terytorium Rzeczypospolitej Polskiej i wymagającą wsparcia w związku z procesem integracji;15;2900;0;0;0;0;0;0;2900
0083-0758-0018-0013;0083-0758-0018;d;13;True;;83-758-18-013;83-758-18;Podrozdział 13;Zobowiązania wymagalne Skarbu Państwa;16;0;0;285735;0;0;0;0;285735
0083-0758-0018-0014;0083-0758-0018;d;14;True;;83-758-18-014;83-758-18;Podrozdział 14;Środki na finansowanie przez Krajowe Biuro Wyborcze ustawowo określonych zadań dotyczących wyborów i referendów;17;0;0;189440;1240;0;0;0;190680
0083-0758-0018-0015;0083-0758-0018;d;15;True;;83-758-18-015;83-758-18;Podrozdział 15;Program dla Odry  2006;18;0;0;0;75099;0;0;0;75099
0083-0758-0018-0016;0083-0758-0018;d;16;True;;83-758-18-016;83-758-18;Podrozdział 16;Rezerwa płacowa na zmiany organizacyjne i nowe zadania oraz na wynagrodzenia osób zajmujących się programami finansowanymi z budżetu UE oraz środkami z pomocy udzielanej przez państwa członkowskie EFTA;19;0;0;15220;0;0;0;35452;50672
0083-0758-0018-0017;0083-0758-0018;d;17;True;;83-758-18-017;83-758-18;Podrozdział 17;Środki na szkolenia i wynagrodzenia na nowe mianowania urzędników służby cywilnej oraz skutki przechodzące z 2010 r. oraz zwiększenie wynagrodzeń nowo powołanych ekspertów w Urzędzie Patentowym Rzeczypospolitej Polskiej;20;0;0;13958;0;0;0;0;13958
0083-0758-0018-0018;0083-0758-0018;d;18;True;;83-758-18-018;83-758-18;Podrozdział 18;Rezerwa na zwiększenie wynagrodzeń przeznaczonych na wypłaty wynagrodzeń dla osób odwołanych z kierowniczych stanowisk państwowych, a także nagród jubileuszowych, odpraw emerytalnych i odpraw w związku z przejściem na rentę z tytułu niezdolności do pracy oraz ekwiwalentów za niewykorzystany urlop wypoczynkowy dla osób zajmujących kierownicze stanowiska państwowe, dla pracowników jednostek organizacyjnych stanowiących wyodrębnioną część budżetową, w których średnioroczne zatrudnienie w roku poprzednim nie przekracza 50 osób, wraz z pochodnymi od wynagrodzeń.;21;0;0;5217;0;0;0;0;5217
0083-0758-0018-0019;0083-0758-0018;d;19;True;;83-758-18-019;83-758-18;Podrozdział 19;Budowa, modernizacja i utrzymanie przejść granicznych (w tym na sfinansowanie zobowiązań wynikających z umów dwustronnych dotyczących przejść granicznych) oraz utrzymanie obiektów pozostałych po przejściach granicznych na wewnętrznych granicach Schengen;22;0;0;30000;21000;0;0;0;51000
0083-0758-0018-0020;0083-0758-0018;d;20;True;;83-758-18-020;83-758-18;Podrozdział 20;Środki na realizację Oświęcimskiego Strategicznego Programu Rządowego - III Etap 2007-2011;23;100;0;0;7223;0;0;0;7323
0083-0758-0018-0021;0083-0758-0018;d;21;True;;83-758-18-021;83-758-18;Podrozdział 21;Wydatki finansowane ze zwrotów niewykorzystanych środków kredytowych z Międzynarodowych Instytucji Finansowych;24;0;0;5000;0;0;0;0;5000
0083-0758-0018-0022;0083-0758-0018;d;22;True;;83-758-18-022;83-758-18;Podrozdział 22;Dotacje celowe na finansowanie lub dofinansowanie zadań z zakresu pomocy społecznej;25;251970;0;0;0;0;0;0;251970
0083-0758-0018-0023;0083-0758-0018;d;23;True;;83-758-18-023;83-758-18;Podrozdział 23;Dofinansowanie Narodowego Programu Stypendialnego, w tym wyprawka szkolna;26;505000;0;0;0;0;0;0;505000
0083-0758-0018-0024;0083-0758-0018;d;24;True;;83-758-18-024;83-758-18;Podrozdział 24;"Środki na realizację programu ""Pomoc państwa w zakresie dożywiania""";27;200000;0;0;0;0;0;0;200000
0083-0758-0018-0025;0083-0758-0018;d;25;True;;83-758-18-025;83-758-18;Podrozdział 25;Środki na finansowanie lub dofinansowanie zadań wynikających z ustawy o przeciwdziałaniu przemocy w rodzinie;28;3376;0;0;0;0;0;0;3376
0083-0758-0018-0026;0083-0758-0018;d;26;True;;83-758-18-026;83-758-18;Podrozdział 26;Środki na informatyzację oraz upowszechnianie szerokopasmowego dostępu do Internetu;29;2000;0;28500;0;0;0;0;30500
0083-0758-0018-0027;0083-0758-0018;d;27;True;;83-758-18-027;83-758-18;Podrozdział 27;Środki na realizację ustawy o zadośćuczynieniu rodzinom ofiar zbiorowych wystąpień wolnościowych w latach 1956-1989;30;0;0;8000;0;0;0;0;8000
0083-0758-0018-0028;0083-0758-0018;d;28;True;;83-758-18-028;83-758-18;Podrozdział 28;Implementacja polskiego programu współpracy na rzecz rozwoju oraz wsparcie międzynarodowej współpracy na rzecz demokracji i społeczeństwa obywatelskiego, w tym 9 mln zł na Partnerstwo Wschodnie oraz 2,4 mln zł na dofinansowanie Specjalistycznych Studiów Wschodnich Uniwersytetu Warszawskiego;31;0;0;129000;0;0;0;0;129000
